2019-06-29 14:30:26.497 CST,main.go:267, INFO ,goflyway 181021015134
2019-06-29 18:08:04.888 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:45406, C32, write: broken pipe"
2019-06-29 18:08:05.433 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:45398, C32, write: broken pipe"
2019-06-29 18:08:06.757 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:45402, C32, write: broken pipe"
2019-06-29 18:08:26.812 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:45454, C32, write: broken pipe"
2019-06-29 18:08:44.369 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:45500, C104, read: connection reset by peer"
2019-06-29 18:08:44.369 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:45512, C104, read: connection reset by peer"
2019-06-29 18:08:49.797 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:45512, C32, write: broken pipe"
2019-06-29 18:09:01.478 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:45580, C104, read: connection reset by peer"
2019-06-29 18:09:16.642 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:45600, C104, read: connection reset by peer"
2019-06-29 18:09:28.686 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:45630, C104, read: connection reset by peer"
2019-06-29 18:09:28.686 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:45626, C104, read: connection reset by peer"
2019-06-29 18:09:47.451 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:45652, C104, read: connection reset by peer"
2019-06-29 18:09:47.452 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:45656, C104, read: connection reset by peer"
2019-06-29 18:09:59.189 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:45692, C104, read: connection reset by peer"
2019-06-29 18:09:59.190 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:45700, C104, read: connection reset by peer"
2019-06-29 18:10:03.504 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:45740, C32, write: broken pipe"
2019-06-29 18:10:19.403 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:45734, C104, read: connection reset by peer"
2019-06-29 18:10:19.403 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:45750, C104, read: connection reset by peer"
2019-06-29 18:10:31.726 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:45778, C104, read: connection reset by peer"
2019-06-29 18:10:44.707 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:45782, C104, read: connection reset by peer"
2019-06-29 18:10:48.749 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:45796, C104, read: connection reset by peer"
2019-06-29 18:10:58.109 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:45842, C32, write: broken pipe"
2019-06-29 18:11:02.040 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:45822, C104, read: connection reset by peer"
2019-06-29 18:11:03.280 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:45822, C32, write: broken pipe"
2019-06-29 18:11:08.090 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:45872, C104, read: connection reset by peer"
2019-06-29 18:11:08.090 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:45878, C104, read: connection reset by peer"
2019-06-29 18:12:47.448 CST,acl.go:42, ERROR ,ACL check error: DNS lookup failed: lookup connect.facebook.net on 127.0.1.1:53: no such host
2019-06-29 18:12:58.989 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:46158, C104, read: connection reset by peer"
2019-06-29 18:13:38.452 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:46220, C32, write: broken pipe"
2019-06-29 18:16:55.701 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:46646, C32, write: broken pipe"
2019-06-29 18:17:30.276 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:46910, C32, write: broken pipe"
2019-06-29 18:18:19.308 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:47544, C104, read: connection reset by peer"
2019-06-29 18:22:21.590 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:47866, C32, write: broken pipe"
2019-06-29 18:23:38.680 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:47958, C32, write: broken pipe"
2019-06-29 18:26:33.665 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:48174, C32, write: broken pipe"
2019-06-29 18:29:23.040 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:48438, C104, read: connection reset by peer"
2019-06-29 18:29:23.040 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:48434, C104, read: connection reset by peer"
2019-06-29 18:29:23.041 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:48466, C104, read: connection reset by peer"
2019-06-29 18:29:23.041 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:48464, C104, read: connection reset by peer"
2019-06-29 18:29:23.041 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:48468, C104, read: connection reset by peer"
2019-06-29 18:29:23.041 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:48436, C104, read: connection reset by peer"
2019-06-29 18:29:25.801 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:48462, C104, read: connection reset by peer"
2019-06-29 18:29:25.801 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:48452, C104, read: connection reset by peer"
2019-06-29 18:30:12.540 CST,acl.go:42, ERROR ,ACL check error: DNS lookup failed: lookup connect.facebook.net on 127.0.1.1:53: no such host
2019-06-29 18:30:20.120 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:48634, C104, read: connection reset by peer"
2019-06-29 18:30:20.120 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:48638, C104, read: connection reset by peer"
2019-06-29 18:30:20.120 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:48636, C104, read: connection reset by peer"
2019-06-29 18:30:20.120 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:48630, C104, read: connection reset by peer"
2019-06-29 18:30:20.120 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:48632, C104, read: connection reset by peer"
2019-06-29 18:31:06.954 CST,acl.go:42, ERROR ,ACL check error: DNS lookup failed: lookup connect.facebook.net on 127.0.1.1:53: no such host
2019-06-29 18:31:20.884 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:48806, C104, read: connection reset by peer"
2019-06-29 18:31:20.884 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:48810, C104, read: connection reset by peer"
2019-06-29 18:31:20.884 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:48812, C104, read: connection reset by peer"
2019-06-29 18:31:20.884 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:48792, C104, read: connection reset by peer"
2019-06-29 18:31:20.884 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:48796, C104, read: connection reset by peer"
2019-06-29 18:32:08.353 CST,acl.go:42, ERROR ,ACL check error: DNS lookup failed: lookup connect.facebook.net on 127.0.1.1:53: no such host
2019-06-29 18:32:21.027 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:48912, C104, read: connection reset by peer"
2019-06-29 18:32:21.027 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:48928, C104, read: connection reset by peer"
2019-06-29 18:32:21.027 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:48926, C104, read: connection reset by peer"
2019-06-29 18:32:21.027 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:48920, C104, read: connection reset by peer"
2019-06-29 18:32:21.027 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:48906, C104, read: connection reset by peer"
2019-06-29 18:32:27.458 CST,acl.go:42, ERROR ,ACL check error: DNS lookup failed: lookup connect.facebook.net on 127.0.1.1:53: no such host
2019-06-29 18:32:29.574 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:49032, C104, read: connection reset by peer"
2019-06-29 18:32:29.579 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:49016, C104, read: connection reset by peer"
2019-06-29 18:32:29.874 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:49034, C104, read: connection reset by peer"
2019-06-29 18:33:09.362 CST,acl.go:42, ERROR ,ACL check error: DNS lookup failed: lookup scontent.xx.fbcdn.net on 127.0.1.1:53: read udp 127.0.0.1:47377->127.0.1.1:53: i/o timeout
2019-06-29 18:33:10.630 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:49202, C104, read: connection reset by peer"
2019-06-29 18:33:10.631 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:49168, C104, read: connection reset by peer"
2019-06-29 18:33:10.631 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:49164, C104, read: connection reset by peer"
2019-06-29 18:33:10.631 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:49198, C104, read: connection reset by peer"
2019-06-29 18:33:10.631 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:49218, C104, read: connection reset by peer"
2019-06-29 18:33:11.250 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:49232, C104, read: connection reset by peer"
2019-06-29 18:33:17.311 CST,io.go:84, ERROR ,"Bridge: write 104.28.30.48:8880, C32, write: broken pipe"
2019-06-29 18:33:29.828 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:49274, C104, read: connection reset by peer"
2019-06-29 18:33:30.442 CST,acl.go:42, ERROR ,ACL check error: DNS lookup failed: lookup connect.facebook.net on 127.0.1.1:53: no such host
2019-06-29 18:36:09.283 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:49620, C104, read: connection reset by peer"
2019-06-29 18:36:09.284 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:49616, C104, read: connection reset by peer"
2019-06-29 18:36:09.284 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:49614, C104, read: connection reset by peer"
2019-06-29 18:36:10.875 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:49618, C104, read: connection reset by peer"
2019-06-29 18:37:24.890 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:49816, C104, read: connection reset by peer"
2019-06-29 18:38:22.645 CST,acl.go:42, ERROR ,ACL check error: DNS lookup failed: lookup connect.facebook.net on 127.0.1.1:53: no such host
2019-06-29 18:42:11.269 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:50260, C104, read: connection reset by peer"
2019-06-29 18:42:11.269 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:50258, C104, read: connection reset by peer"
2019-06-29 18:42:11.269 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:50256, C104, read: connection reset by peer"
2019-06-29 18:42:23.311 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:50278, C104, read: connection reset by peer"
2019-06-29 18:42:23.311 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:50276, C104, read: connection reset by peer"
2019-06-29 18:42:51.359 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:50392, C32, write: broken pipe"
2019-06-29 18:44:18.015 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:50508, C104, read: connection reset by peer"
2019-06-29 18:44:18.021 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:50512, C104, read: connection reset by peer"
2019-06-29 18:44:18.021 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:50510, C104, read: connection reset by peer"
2019-06-29 18:44:26.367 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:50536, C104, read: connection reset by peer"
2019-06-29 18:44:26.373 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:50506, C104, read: connection reset by peer"
2019-06-29 18:44:26.373 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:50538, C104, read: connection reset by peer"
2019-06-29 18:44:26.373 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:50540, C104, read: connection reset by peer"
2019-06-29 18:44:26.373 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:50534, C104, read: connection reset by peer"
2019-06-29 18:45:17.474 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:50658, C104, read: connection reset by peer"
2019-06-29 18:45:17.479 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:50654, C104, read: connection reset by peer"
2019-06-29 18:45:17.479 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:50656, C104, read: connection reset by peer"
2019-06-29 18:45:29.317 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:50690, C104, read: connection reset by peer"
2019-06-29 18:46:05.708 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:50764, C104, read: connection reset by peer"
2019-06-29 18:49:03.379 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:51048, C32, write: broken pipe"
2019-06-29 18:52:52.312 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:51286, C104, read: connection reset by peer"
2019-06-29 19:01:58.857 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:51956, C104, read: connection reset by peer"
2019-06-29 19:01:58.857 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:51954, C104, read: connection reset by peer"
2019-06-29 19:01:58.857 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:51952, C104, read: connection reset by peer"
2019-06-29 19:02:10.919 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:51984, C104, read: connection reset by peer"
2019-06-29 19:02:40.666 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:52078, C104, read: connection reset by peer"
2019-06-29 19:04:31.424 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:52306, C32, write: broken pipe"
2019-06-29 19:05:28.878 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:52364, C32, write: broken pipe"
2019-06-29 19:06:12.567 CST,httpmux.go:39, ERROR ,"HTTP/SOCKS prefetch: read 127.0.0.1:52436, i/o timeout"
2019-06-29 19:06:12.623 CST,acl.go:42, ERROR ,ACL check error: DNS lookup failed: lookup connect.facebook.net on 127.0.1.1:53: no such host
2019-06-29 19:06:16.806 CST,httpmux.go:39, ERROR ,"HTTP/SOCKS prefetch: read 127.0.0.1:52506, i/o timeout"
2019-06-29 19:06:37.310 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:52508, C104, read: connection reset by peer"
2019-06-29 19:21:57.005 CST,acl.go:42, ERROR ,ACL check error: DNS lookup failed: lookup connect.facebook.net on 127.0.1.1:53: no such host
2019-06-29 19:22:03.067 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:53608, C104, read: connection reset by peer"
2019-06-29 19:22:03.067 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:53606, C104, read: connection reset by peer"
2019-06-29 19:22:03.067 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:53604, C104, read: connection reset by peer"
2019-06-29 19:22:11.111 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:53672, C104, read: connection reset by peer"
2019-06-29 19:22:11.111 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:53666, C104, read: connection reset by peer"
2019-06-29 19:22:11.111 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:53650, C104, read: connection reset by peer"
2019-06-29 19:22:11.111 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:53692, C104, read: connection reset by peer"
2019-06-29 19:22:15.195 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:53734, C104, read: connection reset by peer"
2019-06-29 19:22:15.195 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:53732, C104, read: connection reset by peer"
2019-06-29 19:22:20.639 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:53730, C104, read: connection reset by peer"
2019-06-29 19:25:13.679 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:53998, C32, write: broken pipe"
2019-06-29 19:27:05.595 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:54134, C32, write: broken pipe"
2019-06-29 19:28:48.396 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:54268, C32, write: broken pipe"
2019-06-29 19:29:14.875 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:54288, C32, write: broken pipe"
2019-06-29 19:30:24.763 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:54374, C104, read: connection reset by peer"
2019-06-29 19:30:24.763 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:54372, C104, read: connection reset by peer"
2019-06-29 19:30:39.312 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:54394, C104, read: connection reset by peer"
2019-06-29 19:32:20.908 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:54616, C32, write: broken pipe"
2019-06-29 19:34:59.519 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:54856, C32, write: broken pipe"
2019-06-29 19:37:10.308 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:55004, C104, read: connection reset by peer"
2019-06-29 19:37:41.031 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:55062, C32, write: broken pipe"
2019-06-29 19:41:46.306 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:55394, C104, read: connection reset by peer"
2019-06-29 19:42:16.927 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:55444, C104, read: connection reset by peer"
2019-06-29 19:42:22.223 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:55444, C32, write: broken pipe"
2019-06-29 19:42:38.317 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:55470, C104, read: connection reset by peer"
2019-06-29 19:42:38.317 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:55486, C104, read: connection reset by peer"
2019-06-29 19:42:49.823 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:55524, C104, read: connection reset by peer"
2019-06-29 19:45:05.195 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:55828, C104, read: connection reset by peer"
2019-06-29 19:45:07.227 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:55858, C104, read: connection reset by peer"
2019-06-29 19:45:10.303 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:55866, C104, read: connection reset by peer"
2019-06-29 19:45:33.231 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:55908, C104, read: connection reset by peer"
2019-06-29 19:45:33.231 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:55906, C104, read: connection reset by peer"
2019-06-29 19:45:33.231 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:55902, C104, read: connection reset by peer"
2019-06-29 19:50:07.148 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56090, C104, read: connection reset by peer"
2019-06-29 19:50:20.626 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:56134, C32, write: broken pipe"
2019-06-29 19:51:35.024 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56366, C104, read: connection reset by peer"
2019-06-29 19:52:29.287 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56446, C104, read: connection reset by peer"
2019-06-29 19:52:37.667 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:56474, C32, write: broken pipe"
2019-06-29 19:52:38.187 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:56460, C32, write: broken pipe"
2019-06-29 19:52:44.642 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56484, C104, read: connection reset by peer"
2019-06-29 19:52:44.642 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56482, C104, read: connection reset by peer"
2019-06-29 19:54:00.229 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:56452, C32, write: broken pipe"
2019-06-29 19:54:01.748 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:56540, C32, write: broken pipe"
2019-06-29 19:54:26.977 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56566, C104, read: connection reset by peer"
2019-06-29 19:54:26.977 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56586, C104, read: connection reset by peer"
2019-06-29 19:54:26.977 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56584, C104, read: connection reset by peer"
2019-06-29 19:54:26.977 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56588, C104, read: connection reset by peer"
2019-06-29 19:54:26.977 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56582, C104, read: connection reset by peer"
2019-06-29 19:54:27.820 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56580, C104, read: connection reset by peer"
2019-06-29 19:54:38.856 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56608, C104, read: connection reset by peer"
2019-06-29 19:54:38.856 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56612, C104, read: connection reset by peer"
2019-06-29 19:54:40.750 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56610, C104, read: connection reset by peer"
2019-06-29 19:55:00.507 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56676, C104, read: connection reset by peer"
2019-06-29 19:55:00.507 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56678, C104, read: connection reset by peer"
2019-06-29 19:55:00.507 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56674, C104, read: connection reset by peer"
2019-06-29 19:55:00.507 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56672, C104, read: connection reset by peer"
2019-06-29 19:55:00.507 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56670, C104, read: connection reset by peer"
2019-06-29 19:55:05.428 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56666, C104, read: connection reset by peer"
2019-06-29 19:55:42.685 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:56628, C32, write: broken pipe"
2019-06-29 19:56:04.491 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:56720, C32, write: broken pipe"
2019-06-29 19:56:05.207 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:56736, C32, write: broken pipe"
2019-06-29 19:56:07.533 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56756, C104, read: connection reset by peer"
2019-06-29 19:56:26.569 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56766, C104, read: connection reset by peer"
2019-06-29 19:56:26.570 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56788, C104, read: connection reset by peer"
2019-06-29 19:56:28.829 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56796, C104, read: connection reset by peer"
2019-06-29 19:57:13.491 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:56780, C32, write: broken pipe"
2019-06-29 19:57:25.356 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:56834, C32, write: broken pipe"
2019-06-29 19:57:51.736 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:56850, C32, write: broken pipe"
2019-06-29 19:58:30.728 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:56846, C32, write: broken pipe"
2019-06-29 19:58:38.342 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56874, C104, read: connection reset by peer"
2019-06-29 19:58:38.342 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:56882, C104, read: connection reset by peer"
2019-06-29 20:03:58.722 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57070, C104, read: connection reset by peer"
2019-06-29 20:04:00.160 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57096, C104, read: connection reset by peer"
2019-06-29 20:04:10.872 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57112, C104, read: connection reset by peer"
2019-06-29 20:04:37.141 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57152, C104, read: connection reset by peer"
2019-06-29 20:04:39.007 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57156, C104, read: connection reset by peer"
2019-06-29 20:04:39.007 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57160, C104, read: connection reset by peer"
2019-06-29 20:04:39.007 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57146, C104, read: connection reset by peer"
2019-06-29 20:04:44.647 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57140, C104, read: connection reset by peer"
2019-06-29 20:05:08.492 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:57102, C32, write: broken pipe"
2019-06-29 20:05:21.323 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:57176, C32, write: broken pipe"
2019-06-29 20:07:38.507 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57286, C104, read: connection reset by peer"
2019-06-29 20:08:44.190 CST,client.go:434, ERROR ,Round trip context canceled: http://ocsp.digicert.com/MFYwVKADAgEAME0wSzBJMAkGBSsOAwIaBQAEFN%2BqEuMosQlBk%2BKfQoLOR0BClVijBBSxPsNpA%2Fi%2FRwHUmCYaCALvY2QrwwIQDHmpRLCMEZUgkmFf4msdgw%3D%3D
2019-06-29 20:08:55.516 CST,acl.go:42, ERROR ,ACL check error: DNS lookup failed: lookup www.google.com.miaozhen.com:80https: no such host
2019-06-29 20:08:58.361 CST,httpmux.go:39, ERROR ,"HTTP/SOCKS prefetch: read 192.168.0.104:54110, i/o timeout"
2019-06-29 20:08:59.399 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57328, C104, read: connection reset by peer"
2019-06-29 20:08:59.399 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57324, C104, read: connection reset by peer"
2019-06-29 20:09:16.641 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:57346, C32, write: broken pipe"
2019-06-29 20:09:37.419 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:57360, C32, write: broken pipe"
2019-06-29 20:11:30.116 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57470, C104, read: connection reset by peer"
2019-06-29 20:11:30.116 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57460, C104, read: connection reset by peer"
2019-06-29 20:12:43.235 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57522, C104, read: connection reset by peer"
2019-06-29 20:17:22.244 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57626, C104, read: connection reset by peer"
2019-06-29 20:17:22.244 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57622, C104, read: connection reset by peer"
2019-06-29 20:17:22.244 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57628, C104, read: connection reset by peer"
2019-06-29 20:17:22.244 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57630, C104, read: connection reset by peer"
2019-06-29 20:17:24.035 CST,io.go:84, ERROR ,"Bridge: write 104.28.30.48:8880, C32, write: broken pipe"
2019-06-29 20:17:36.724 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57654, C104, read: connection reset by peer"
2019-06-29 20:17:37.802 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57660, C104, read: connection reset by peer"
2019-06-29 20:17:39.914 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57652, C104, read: connection reset by peer"
2019-06-29 20:17:42.167 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:57668, C32, write: broken pipe"
2019-06-29 20:17:42.488 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:57644, C32, write: broken pipe"
2019-06-29 20:17:44.802 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57684, C104, read: connection reset by peer"
2019-06-29 20:18:35.789 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57732, C104, read: connection reset by peer"
